(	2,PROPN	_	PUNCT
Kut	1,AUX,ARG1	_	PROPN
is	1,PROPN	V.01	AUX
in	1,PROPN	_	ADP
southeastern	1,PROPN	_	ADJ
Iraq	-1,AUX,ARG2	_	PROPN
and	1,VERB	_	CCONJ
has	-1,PROPN	V.03	VERB
an	1,NOUN	_	DET
overwhelmingly	1,ADJ	_	ADV
Shiite	1,NOUN,ARG2	_	ADJ
population	-1,VERB,ARG1	V.01	NOUN
,	-1,NOUN	_	PUNCT
who	1,AUX,R-ARG1	_	PRON
are	1,NOUN	V.01	AUX
on	1,NOUN	_	ADP
the	1,NOUN	_	DET
lookout	-1,NOUN,ARGM-ADJ	_	NOUN
for	1,NOUN	_	ADP
Baathist	1,NOUN	_	PROPN
saboteurs	-1,NOUN	_	NOUN
and	1,VERB	_	CCONJ
willingly	1,VERB,ARGM-MNR	_	ADV
turn	-2,NOUN	V.06	VERB
them	-1,VERB,ARG1	_	PRON
in	-1,VERB,C-V	_	ADP
.	-2,PROPN	_	PUNCT

This	1,NOUN	_	DET
willingness	1,AUX,ARG1	_	NOUN
is	1,NOUN	V.01	AUX
the	1,NOUN	_	DET
main	1,NOUN,ARGM-ADJ	_	ADJ
difference	-1,AUX,ARG2	V.02	NOUN
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
number	-1,NOUN,ARG3	_	NOUN
of	1,NOUN	_	ADP
bombings	-1,NOUN	V.01	NOUN
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
south	-1,NOUN,ARGM-LOC	_	NOUN
as	2,NOUN	_	SCONJ
opposed	-1,SCONJ	V.01	VERB
to	-1,VERB,ARG1	_	ADP
the	2,NOUN	_	DET
center	1,NOUN	_	NOUN
-	1,NOUN	_	PUNCT
north	-1,AUX,ARGM-ADV	_	NOUN
of	1,NOUN	_	ADP
the	1,NOUN	_	DET
country	-1,NOUN	_	NOUN
.	-7,NOUN	_	PUNCT
)	-7,NOUN	_	PUNCT

In	1,PROPN	_	ADP
Baghdad	1,VERB,ARGM-LOC	_	PROPN
Kadhim	1,VERB,ARG1	_	PROPN
Talal	-1,PROPN	_	PROPN
Husain	-2,PROPN	_	PROPN
,	-3,PROPN	_	PUNCT
assistant	1,NOUN	_	ADJ
dean	-3,PROPN	_	NOUN
at	1,PROPN	_	ADP
the	1,PROPN	_	DET
School	-1,NOUN	_	PROPN
of	1,PROPN	_	ADP
Education	-1,PROPN	_	PROPN
at	2,PROPN	_	ADP
Mustansiriyah	1,PROPN	_	PROPN
University	-3,PROPN	_	PROPN
,	1,VERB	_	PUNCT
was	1,VERB	V.03	AUX
assassinated	-1,ROOT	V.01	VERB
with	1,NOUN	_	ADP
his	1,NOUN	_	PRON
driver	-1,VERB,ARGM-COM	_	NOUN
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
Salikh	1,NOUN	_	PROPN
district	-1,VERB,ARGM-LOC	_	NOUN
.	-1,VERB	_	PUNCT

Guerrillas	1,VERB,ARG0	_	NOUN
killed	-1,ROOT	V.01	VERB
an	1,NOUN	_	DET
engineer	-1,VERB,ARG1	_	NOUN
,	-1,NOUN	_	PUNCT
Asi	-1,NOUN	_	PROPN
Ali	-1,PROPN	_	PROPN
,	-1,NOUN	_	PUNCT
from	1,PROPN	_	ADP
Tikrit	-1,NOUN	_	PROPN
.	-1,VERB	_	PUNCT

They	1,VERB,ARG0	_	PRON
also	1,VERB,ARGM-DIS	_	ADV
killed	-1,ROOT	V.01	VERB
Shaikh	-1,VERB,ARG1	_	PROPN
Hamid	-1,PROPN	_	PROPN
'Akkab	-2,PROPN	_	PROPN
,	-3,PROPN	_	PUNCT
a	2,NOUN	_	DET
clan	1,NOUN	_	NOUN
elder	-3,PROPN	_	NOUN
of	1,NOUN	_	ADP
a	1,NOUN	_	DET
branch	-1,NOUN	_	NOUN
of	1,NOUN	_	ADP
the	1,NOUN	_	DET
Dulaim	1,NOUN	_	PROPN
tribe	-1,NOUN	_	NOUN
in	1,PROPN	_	ADP
Tikrit	-1,VERB,ARGM-LOC	_	PROPN
.	-1,VERB	_	PUNCT

His	1,NOUN	_	PRON
mother	1,VERB,ARG1	_	NOUN
was	1,VERB	V.03	AUX
also	1,VERB,ARGM-DIS	_	ADV
killed	-1,ROOT	V.01	VERB
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
attack	-1,VERB,ARGM-CAU	V.01	NOUN
.	-1,VERB	_	PUNCT

Two	1,NOUN	_	NUM
other	1,NOUN	_	ADJ
Dulaim	1,NOUN	_	PROPN
leaders	1,VERB,ARG1	_	NOUN
have	1,VERB	V.01	AUX
been	1,VERB	V.03	AUX
killed	-1,ROOT	V.01	VERB
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
past	1,NOUN	_	ADJ
week	-1,VERB,ARGM-TMP	_	NOUN
and	1,NOUN	_	CCONJ
a	1,NOUN	_	DET
half	-1,NOUN	_	NOUN
.	-1,VERB	_	PUNCT

Guerrillas	1,VERB,ARG0	_	NOUN
near	1,PROPN	_	ADP
Hawijah	-1,NOUN	_	PROPN
launched	-1,ROOT	V.01	VERB
an	1,NOUN	_	DET
attack	-1,VERB,ARG1	V.01	NOUN
that	1,VERB,R-ARG0	_	PRON
left	-1,NOUN,ARGM-ADJ	V.13	VERB
6	-1,VERB,ARG1	_	NUM
dead	-1,VERB,ARG1	_	ADJ
,	-1,VERB	_	PUNCT
including	1,NOUN	_	VERB
4	1,NOUN	_	NUM
Iraqi	1,NOUN	_	ADJ
soldiers	-2,VERB,ARGM-ADV	_	NOUN
.	-3,VERB	_	PUNCT

One	1,AUX,ARG1	_	NUM
of	1,PRON	_	ADP
them	-1,NUM	_	PRON
was	1,PROPN	V.01	AUX
from	1,PROPN	_	ADP
the	1,PROPN	_	DET
Jubur	-1,AUX,ARG2	_	PROPN
tribe	-1,PROPN	_	NOUN
and	2,NOUN	_	CCONJ
was	2,NOUN	V.01	AUX
deputy	1,NOUN	_	NOUN
commander	-1,AUX,ARG2	_	NOUN
of	1,NOUN	_	ADP
the	1,NOUN	_	DET
Hawijah	1,NOUN	_	PROPN
garrison	-1,NOUN	_	NOUN
.	-2,PROPN	_	PUNCT

Two	1,NUM	_	NUM
hundred	1,NOUN	_	NUM
members	1,VERB,ARG0	_	NOUN
of	1,PROPN	_	ADP
the	1,PROPN	_	DET
Batawi	-1,NOUN	_	PROPN
clan	-1,PROPN	_	NOUN
of	1,PROPN	_	ADP
the	1,PROPN	_	DET
Dulaim	-1,PROPN	_	PROPN
demonstrated	-1,ROOT	V.01	VERB
in	1,PROPN	_	ADP
Baghdad	-1,VERB,ARGM-LOC	_	PROPN
on	1,PROPN	_	ADP
Friday	-1,VERB,ARGM-TMP	_	PROPN
,	-1,VERB	_	PUNCT
protesting	-1,VERB,ARG1	V.01	VERB
the	1,NOUN	_	DET
killing	-1,VERB,ARG1	V.01	NOUN
of	2,NOUN	_	ADP
their	2,NOUN	_	PRON
clan	1,NOUN	_	NOUN
elder	-2,NOUN,ARG1	_	NOUN
,	-1,NOUN	_	PUNCT
Shaikh	-1,NOUN	_	PROPN
Kadhim	-1,PROPN	_	PROPN
Sarhid	-2,PROPN	_	PROPN
and	1,NUM	_	CCONJ
4	-1,NOUN	_	NUM
of	1,NOUN	_	ADP
his	1,NOUN	_	PRON
sons	-1,NUM	_	NOUN
,	-4,NOUN	_	PUNCT
by	1,NOUN	_	ADP
gunmen	-4,NOUN,ARG0	_	NOUN
wearing	-1,NOUN	V.01	VERB
Iraqi	2,NOUN	_	ADJ
army	1,NOUN	_	NOUN
uniforms	-1,VERB,ARG1	_	NOUN
.	-3,VERB	_	PUNCT

(	1,NOUN	_	PUNCT
This	1,AUX,ARG1	_	PRON
is	1,NOUN	V.01	AUX
a	1,NOUN	_	DET
largely	1,NOUN	_	ADV
Sunni	1,NOUN	_	ADJ
Arab	1,NOUN	_	ADJ
clan	-1,AUX,ARG2	_	NOUN
,	1,VERB	_	PUNCT
and	1,VERB	_	CCONJ
some	1,NOUN	_	DET
Sunni	1,NOUN	_	ADJ
observers	1,VERB,ARG0	_	NOUN
have	1,VERB	V.01	AUX
accused	-2,NOUN	V.01	VERB
Shiite	1,NOUN	_	ADJ
elements	-1,VERB,ARG1	_	NOUN
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
government	-1,NOUN	_	NOUN
of	1,NOUN	_	SCONJ
being	1,NOUN	V.01	AUX
behind	1,NOUN	_	ADP
the	1,NOUN	_	DET
assassination	-1,VERB,ARG2	V.01	NOUN
;	-5,NOUN	_	PUNCT
it	1,AUX,ARG1	_	PRON
is	1,NOUN	V.01	AUX
more	1,ADV	_	ADV
likely	-1,AUX,ARGM-ADV	_	ADV
the	1,NOUN	_	DET
work	-1,AUX,ARG2	V.01	NOUN
of	1,NOUN	_	ADP
Sunni	1,NOUN	_	ADJ
Arab	1,NOUN	_	ADJ
guerrillas	-1,NOUN,ARG0	_	NOUN
punishing	-1,NOUN	V.01	VERB
the	1,PROPN	_	DET
Batawi	-1,VERB,ARG1	_	PROPN
leaders	-1,PROPN	_	NOUN
for	1,VERB	_	SCONJ
cooperating	-1,PROPN	V.01	VERB
with	1,NOUN	_	ADP
the	1,NOUN	_	DET
Dec.	1,NOUN,ARGM-TMP	_	PROPN
15	-1,PROPN	_	NUM
elections	-1,VERB,ARG2	V.01	NOUN
.	-9,NOUN	_	PUNCT
)	-9,NOUN	_	PUNCT

Al	-1,ROOT	_	PROPN
-	-1,PROPN	_	PUNCT
Zaman	-1,PROPN	_	PROPN
:	-2,PROPN	_	PUNCT
The	3,PROPN	_	DET
Iraqi	3,PROPN	_	ADJ
High	2,PROPN	_	PROPN
Electoral	1,PROPN	_	PROPN
Commission	1,VERB,ARG0	_	PROPN
on	1,PROPN	_	ADP
Friday	1,VERB,ARGM-TMP	_	PROPN
denied	-6,PROPN	V.01	VERB
a	1,NOUN	_	DET
request	-1,VERB,ARG1	V.01	NOUN
of	2,PROPN	_	ADP
the	2,PROPN	_	DET
Debaathification	1,PROPN	_	PROPN
Commission	-1,NOUN,ARG0	_	PROPN
to	1,VERB	_	PART
exclude	-1,NOUN,ARG1	V.01	VERB
51	1,NOUN	_	NUM
individuals	-1,VERB,ARG1	_	NOUN
from	1,VERB	_	SCONJ
running	-1,VERB,ARG2	V.02	VERB
on	2,NOUN	_	ADP
party	1,NOUN	_	NOUN
lists	-1,VERB,ARG1	_	NOUN
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
Dec.	1,NOUN,ARGM-TMP	_	PROPN
15	-1,PROPN	_	NUM
elections	-1,NOUN	V.01	NOUN
on	1,NOUN	_	ADP
grounds	-1,VERB,ARGM-CAU	_	NOUN
of	1,ADJ	_	SCONJ
having	1,ADJ	V.01	AUX
been	1,ADJ	V.01	AUX
sufficiently	-1,AUX,ARGM-ADV	_	ADV
involved	-1,AUX,ARG2	V.01	ADJ
in	1,NOUN	_	ADP
Baath	1,NOUN	_	PROPN
activities	-1,ADJ,ARG2	_	NOUN
to	1,VERB	_	PART
warrant	-1,AUX,ARG2	V.01	VERB
their	1,VERB,ARG1	_	PRON
being	1,VERB	V.03	AUX
excluded	-1,VERB,ARG1	V.01	VERB
from	1,NOUN	_	ADP
civil	1,NOUN	_	ADJ
office	-1,VERB,ARG2	_	NOUN
.	-10,PROPN	_	PUNCT

The	1,NOUN	_	DET
Commission	1,VERB,ARG0	_	NOUN
said	-1,ROOT	V.01	VERB
it	1,VERB,ARG0	_	PRON
had	-1,VERB,ARG1	V.03	VERB
no	1,NOUN	_	DET
legal	1,NOUN	_	ADJ
grounds	-1,VERB,ARG1	_	NOUN
for	1,NOUN	_	ADP
such	1,NOUN	_	DET
an	1,NOUN	_	DET
exclusion	-1,NOUN	V.01	NOUN
.	-2,VERB	_	PUNCT

This	1,NOUN	_	DET
item	1,AUX,ARG1	_	NOUN
is	1,NOUN	V.01	AUX
a	1,NOUN	_	DET
small	1,NOUN	_	ADJ
one	-1,AUX,ARG2	_	NOUN
and	1,VERB	_	CCONJ
easily	1,VERB,ARGM-MNR	_	ADV
missed	-1,NOUN	V.02	VERB
.	-1,NOUN	_	PUNCT

But	1,AUX,ARGM-DIS	_	CCONJ
in	1,NOUN	_	ADP
my	1,NOUN,ARG0	_	PRON
view	1,AUX,ARGM-ADV	V.02	NOUN
it	1,AUX,ARG1	_	PRON
is	1,ADJ	V.01	AUX
highly	1,ADJ,ARGM-EXT	_	ADV
significant	-1,AUX,ARG2	V.02	ADJ
.	-1,ADJ	_	PUNCT

The	2,PROPN	_	DET
Debaathification	1,PROPN	_	PROPN
Commission	1,VERB,ARG1	_	PROPN
had	1,VERB	V.01	AUX
been	1,VERB	V.03	AUX
pushed	-1,ROOT	V.01	VERB
by	1,PROPN	_	ADP
Ahmad	-1,VERB,ARG0	_	PROPN
Chalabi	-1,PROPN	_	PROPN
and	3,PROPN	_	CCONJ
his	3,PROPN	_	PRON
Iraqi	2,PROPN	_	PROPN
National	1,PROPN	_	PROPN
Congress	-4,PROPN	_	PROPN
very	1,ADV	_	ADV
hard	-1,VERB,ARGM-MNR	_	ADV
,	1,VERB	_	PUNCT
and	1,VERB	_	CCONJ
had	1,VERB	V.01	AUX
pushed	-1,VERB	V.01	VERB
many	1,PROPN	_	ADJ
Sunni	1,PROPN	_	ADJ
Arabs	-1,VERB,ARG1	_	PROPN
into	1,NOUN	_	ADP
the	1,NOUN	_	DET
arms	-1,VERB,ARG2	_	NOUN
of	1,NOUN	_	ADP
the	1,NOUN	_	DET
guerrillas	-1,NOUN	_	NOUN
.	-2,VERB	_	PUNCT

Chalabi	1,VERB,ARG1	_	PROPN
has	1,VERB	V.01	AUX
been	1,VERB	V.03	AUX
increasingly	1,VERB,ARGM-MNR	_	ADV
marginalized	-1,ROOT	V.01	VERB
within	1,PROPN	_	ADP
Iraq	-1,VERB,ARGM-LOC	_	PROPN
,	-1,VERB	_	PUNCT
however	-1,VERB,ARGM-DIS	_	ADV
,	-1,VERB	_	PUNCT
despite	1,NOUN	_	ADP
his	1,NOUN	_	PRON
ties	-1,VERB,ARGM-ADV	_	NOUN
of	1,NOUN	_	ADP
clientelage	-1,NOUN	_	NOUN
with	1,PROPN	_	ADP
Washington	-1,NOUN	_	PROPN
and	1,PROPN	_	CCONJ
Tehran	-1,PROPN	_	PROPN
.	-1,VERB	_	PUNCT

He	1,AUX,ARG1	_	PRON
is	1,NOUN	V.01	AUX
no	1,ADV	_	ADV
longer	-1,AUX,ARGM-TMP	_	ADV
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
dominant	1,NOUN	_	ADJ
Shiite	1,NOUN	_	ADJ
list	-1,AUX,ARG2	_	NOUN
,	-1,NOUN	_	PUNCT
the	3,PROPN	_	DET
United	2,PROPN	_	PROPN
Iraqi	1,PROPN	_	PROPN
Alliance	-1,NOUN	_	PROPN
,	1,VERB	_	PUNCT
and	1,VERB	_	CCONJ
wo	1,VERB,ARGM-MOD	_	AUX
n't	1,VERB,ARGM-NEG	_	PART
have	-1,NOUN	V.03	VERB
many	1,NOUN	_	ADJ
seats	-1,VERB,ARG1	_	NOUN
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
new	1,NOUN	_	ADJ
parliament	-1,NOUN	_	NOUN
.	-3,NOUN	_	PUNCT

Some	1,NOUN	_	DET
2,000	1,NOUN	_	NUM
junior	1,NOUN	_	ADJ
officers	1,VERB,ARG1	_	NOUN
of	1,NOUN	_	ADP
the	1,NOUN	_	DET
old	1,NOUN	_	ADJ
Baath	1,NOUN	_	PROPN
army	-1,NOUN	_	NOUN
have	1,VERB	V.01	AUX
been	1,VERB	V.03	AUX
recalled	-1,ROOT	V.03	VERB
to	1,NOUN	_	ADP
duty	-1,VERB,ARGM-GOL	_	NOUN
in	1,NOUN	_	ADP
recent	1,NOUN	_	ADJ
months	-1,VERB,ARGM-TMP	_	NOUN
,	-1,VERB	_	PUNCT
something	-1,VERB,ARGM-ADV	_	PRON
Chalabi	1,VERB,ARG0	_	PROPN
would	1,VERB,ARGM-MOD	_	AUX
have	1,VERB	V.01	AUX
blocked	-1,PRON	V.01	VERB
if	1,VERB	_	SCONJ
he	1,VERB	_	PRON
could	1,VERB	_	AUX
have	-1,VERB,ARGM-ADV	V.01	VERB
.	-3,VERB	_	PUNCT

Now	1,VERB,ARGM-TMP	_	ADV
the	2,PROPN	_	DET
Electoral	1,PROPN	_	PROPN
Commission	1,VERB,ARG0	_	PROPN
is	1,VERB	V.03	AUX
refusing	-1,ROOT	V.01	VERB
to	1,VERB	_	PART
punish	-1,VERB,ARG1	V.01	VERB
people	-1,VERB,ARG1	_	NOUN
for	1,NOUN	_	ADP
mere	1,NOUN	_	ADJ
past	1,NOUN	_	ADJ
Baath	1,PROPN	_	PROPN
Party	1,NOUN	_	PROPN
